Active User,Passive User,yes_vote
7265,44822,0
15541,43350,1
50233,56543,0
58927,59836,1
32940,33396,1
25219,29355,0
54525,33026,0
58055,19986,0
10073,21192,0
33456,6915,1
31718,55286,0
57673,28221,0
21654,55281,0
11948,21368,0
27993,7702,0
3619,24932,0
31235,50622,0
7662,32887,0
4904,44076,0
41545,47608,1
36580,54582,0
18024,52214,0
56460,1300,1
20810,10049,0
244,3867,0
3161,1595,1
48438,19415,0
7348,56283,1
14479,42169,0
49552,23153,0
22966,33731,0
54166,19726,0
44065,38163,0
52140,36475,0
4329,35695,1
44362,50134,0
52770,13484,0
42786,32195,0
45880,41436,1
9781,13141,1
27849,47013,1
7955,55278,0
10611,17504,1
8680,58102,1
57992,30929,0
25236,23851,1
30682,32548,0
29406,25419,0
59805,25858,0
20576,58420,1
37221,51546,0
47017,39286,1
22725,51886,0
50897,24402,1
41781,578,0
57206,52537,1
17110,9830,1
8603,24588,1
3530,6485,0
15544,12914,1
14629,29791,0
34401,35174,0
14146,58414,1
38432,36202,0
48511,21433,1
18314,12870,0
18656,822,1
18422,52325,1
53208,7799,0
8903,56054,1
19780,26912,0
10466,49760,0
39148,29204,0
12391,11857,0
31686,38120,0
50279,31322,0
5756,8637,0
27095,33554,0
9562,303,0
58838,19497,1
41516,52382,1
12684,7866,1
5333,15421,0
46121,55042,0
5612,49986,1
36320,46559,0
36473,4686,0
39471,26048,1
36915,13137,1
51917,6533,0
36822,4160,1
54247,34528,0
43011,9807,1
56138,6093,1
9114,17683,0
40086,9558,0
29275,27878,0
2660,47636,0
37958,19869,1
21376,22248,0
40731,34746,0
48518,34939,1
2633,56548,1
9935,10855,0
4758,39709,0
11491,52314,1
15629,19079,0
13305,34082,1
59342,7941,1
57238,13724,0
20092,47747,1
7115,22228,0
18749,30649,1
25105,37224,0
11546,28861,0
50290,58835,1
53211,41247,1
24397,9786,0
4231,26715,0
10713,7498,0
53472,49716,1
24453,34829,1
46209,4327,0
52514,45839,0
5191,51998,1
41929,12730,0
53021,8811,0
17157,19310,1
15496,5917,0
9767,11967,0
48632,9768,1
52826,54893,0
54088,51152,1
3552,49765,0
55543,7283,1
52236,6121,0
9271,34210,0
2762,59351,1
43087,55916,1
48893,20720,0
14321,46258,1
6637,26235,1
9559,45479,0
10230,15349,0
24071,38624,1
39190,8131,1
6074,34431,1
27892,4845,0
24056,43842,0
10425,10891,1
48743,31861,0
27247,5440,0
50772,58502,0
34408,56657,0
16260,50570,0
7220,32647,0
22208,16318,0
20472,2724,0
5000,59402,1
23128,12149,1
31619,9682,1
13483,22412,1
35127,27537,0
29706,45550,0
23248,56764,1
43365,32379,0
36509,26944,0
52749,59408,1
5957,36977,0
31197,13063,0
1159,25012,1
54080,48518,0
3566,9391,0
39396,6253,0
3984,1711,1
49129,9678,0
48642,17676,1
4333,34583,1
20533,1712,1
56417,39656,0
59635,10215,0
2887,305,1
30521,40684,0
15199,19296,0
54490,16552,1
23305,48318,0
37621,36292,0
41160,50945,1
25835,9936,0
44911,44334,0
44541,50203,0
11054,12078,0
24412,55028,0
29424,47582,0
40870,23052,1
53977,10295,1
45464,54791,0
9025,53696,0
45521,34176,0
36935,12262,0
31034,53201,0
5401,49409,0
21982,42089,0
20540,36202,1
17665,23354,1
14537,53264,1
45990,29525,0
53531,56805,0
30883,44196,0
54822,57392,0
14610,11212,0
22450,29180,0
51139,46715,1
9775,38768,1
33533,3254,0
40335,3322,0
53644,8691,0
17021,54536,0
50812,11650,0
37266,17520,0
24725,50204,0
16862,6986,1
34131,58716,0
37274,33642,0
33735,42075,0
19714,18332,1
50276,51874,0
27174,4240,1
39080,50060,1
13341,17302,0
19838,42774,0
1195,59735,1
224,4950,0
58398,59088,0
18314,33082,0
29357,46374,0
6095,16591,1
22021,53209,0
35442,8003,0
35179,2187,0
36637,14050,0
2992,1601,0
32728,8428,0
10598,59466,1
6385,49407,0
11921,14876,0
39651,33603,1
12470,53957,0
45937,3834,0
2719,53036,0
28923,12529,0
58793,58631,1
2804,3030,1
5065,37546,0
57462,23067,0
45299,45233,1
55655,44317,0
51647,55474,1
55505,19886,1
6133,49403,1
30679,4486,1
43185,22375,0
874,42480,1
2824,37323,0
15647,37627,1
30779,53607,0
3902,47214,1
43431,36274,0
32755,56321,1
22701,19683,0
22225,41972,1
2309,24154,1
38894,5144,1
57468,25038,1
27477,37690,0
24992,44429,1
49106,53025,1
34118,11743,0
48550,55557,0
50445,4605,1
10682,49796,1
5647,59641,0
26702,28998,0
44680,27083,0
37688,46347,0
23856,16968,1
59297,3852,0
43758,41453,0
57018,34540,0
18966,58810,0
26340,33898,0
6869,11233,0
41247,52253,0
53256,2828,1
24677,54104,0
47994,57881,0
59583,12603,0
23102,28425,0
21654,46486,0
1427,3706,1
43463,15377,0
54771,10519,0
7513,4972,0
36033,16283,1
47796,46393,0
10994,36246,0
23413,56891,1
25089,57153,0
9765,6631,0
59180,19839,1
59401,6620,0
46837,10723,0
730,6489,0
7382,20595,0
44578,5102,0
35084,26580,0
42861,51940,0
8501,4822,1
18677,18708,0
13231,40138,0
55833,12907,1
24871,28517,1
55248,41248,0
5029,5353,1
49575,53755,0
20428,26088,1
53120,38016,0
20639,50772,1
26784,11084,0
41323,284,1
9626,29636,1
32204,15359,1
32556,8569,0
38089,58565,0
39873,26057,0
25298,31468,0
49400,13187,1
32832,34546,1
35984,58759,0
3070,21211,1
12979,12471,1
7511,18557,1
11277,17925,1
51551,38857,0
31746,18818,0
2249,45249,1
28746,31306,1
2565,3070,1
56686,24644,0
27559,31697,1
33137,1081,1
48350,6025,0
51154,42551,0
44040,49823,0
57145,55028,1
50221,40719,1
26291,25881,0
45976,56458,1
3336,42088,1
44864,14531,1
19479,21380,0
23770,25315,0
10584,53809,0
21562,43915,0
53541,22720,0
43713,50851,1
30421,56225,0
39348,13679,0
56807,21561,1
57498,32316,0
53818,46362,1
31691,15899,0
12588,28470,0
55495,28461,1
46804,56811,1
50985,55412,1
3421,2289,1
15389,25525,0
16137,46101,0
57002,46929,1
24126,57927,1
38094,23601,0
8017,997,0
37218,20790,1
25047,8400,0
47976,55336,0
26412,5784,1
6171,52478,1
19079,31786,0
17124,45202,0
42775,35421,1
14668,6680,1
39808,46418,0
28223,55994,1
52351,31869,0
6164,50077,1
33437,39229,1
21679,47351,1
40387,8651,0
54559,44343,0
6728,35798,0
8316,59696,1
40454,45342,1
27818,52746,0
45157,33218,1
46031,17569,1
1213,16260,1
38474,44541,0
857,9460,1
17117,55971,0
26984,59828,0
24044,17620,0
46182,53756,0
52131,1072,1
5158,4450,0
22624,59520,1
33795,27852,0
53757,30594,0
13244,53872,0
5156,4449,1
22417,10752,0
48351,210,0
29210,31000,0
50036,17916,1
21835,34399,1
16300,21965,1
10477,52708,1
11134,51753,0
28294,4191,0
9911,27752,0
19126,23522,0
51563,41135,0
9037,37750,1
8894,198,0
18692,22205,0
39782,27855,0
33137,59644,0
45484,3452,0
57502,40940,0
46799,50977,1
59859,25605,0
31157,16636,1
2152,36772,0
8714,46980,1
43509,18272,0
58874,24262,0
30263,55041,0
57762,5746,0
29088,55105,0
12614,28973,0
12562,7935,0
37216,17734,0
43106,10079,1
22872,21264,1
55985,59207,0
7951,59725,0
3858,1192,0
8243,16731,0
57702,42986,1
2059,3835,1
56098,58461,0
58091,29360,0
17046,26131,0
43937,15712,0
51067,30068,0
12104,44661,1
48645,33934,0
46025,27884,0
30534,5762,1
40746,13112,1
18044,59750,0
18377,55573,0
2529,49440,0
5517,2062,0
4004,3762,1
42784,51849,1
4951,49688,0
58006,57670,0
24138,39993,0
39723,23075,0
37529,50415,1
11677,41642,1
18711,18378,0
23695,35779,0
12653,41798,0
12718,43702,1
52029,8821,0
45675,30636,1
16240,40356,1
18695,8735,1
26683,27939,0
20472,20805,0
13555,18787,0
19750,34309,1
34001,57539,0
58169,38056,0
29003,839,0
2293,26244,1
16189,46049,1
14984,14408,1
22116,31059,1
56680,4646,0
30783,218,0
18077,5482,0
29592,53169,1
44514,30863,0
22302,50759,1
5216,43741,0
1078,58086,0
341,56553,0
32514,34927,0
13795,27617,0
56044,48330,0
31164,33976,0
37128,13608,0
13877,10414,0
15448,1333,0
21137,25630,1
29771,11279,0
46745,16074,0
13502,11405,0
53706,38823,1
32438,57292,1
12232,27086,0
46556,13392,0
8881,55916,0
678,10039,0
24980,43144,1
9114,51277,0
35704,40245,1
53064,11911,0
49519,24886,1
42090,38180,0
47364,54490,0
59340,2429,0
30078,55729,0
2749,20644,0
43379,37599,0
49640,24332,1
4692,46291,1
6486,49495,0
2022,52514,0
2604,53223,0
48283,47685,1
42262,57023,1
33469,8323,0
181,49480,0
21956,57976,0
22653,8829,0
58780,29841,0
33241,1497,0
15198,28480,0
18896,21725,1
43910,52702,1
53084,55413,0
25766,469,0
22009,21397,0
49501,51520,0
39316,13426,0
45908,9169,1
57820,8059,0
7077,42254,1
47333,3737,0
46128,52646,1
35487,48730,0
16163,16613,0
42171,33364,1
57776,36087,1
13838,13171,0
24793,25053,0
39447,45625,0
12380,5442,0
22589,45347,1
59279,3503,1
9555,4899,1
15661,13367,0
10606,53805,0
53129,25460,1
9582,14928,0
57938,47009,1
57891,6038,0
55379,55484,0
27202,51126,0
10404,38231,0
56739,40751,1
55399,55228,0
40110,58319,1
27454,58613,0
12201,24458,1
55373,37269,0
49885,2429,1
9698,34638,0
2531,22234,0
58542,31629,1
53701,23224,0
54829,6652,0
9767,4550,0
49946,28026,0
2893,29561,0
36987,26814,1
33425,337,0
23390,37789,0
22203,58347,0
25547,9603,1
5823,17142,1
6488,47688,0
51270,20441,1
40082,52861,1
42202,38370,0
3934,52872,0
19449,34663,1
48832,31601,1
32297,40981,0
5464,24772,0
54428,2326,0
36226,37290,0
9470,33405,0
51276,12974,0
10498,57678,0
12944,51273,0
36734,13097,0
49192,2824,1
59212,19875,0
49560,3859,0
22422,30745,1
41989,26771,1
42762,44733,0
32943,38579,1
34455,15714,1
18768,26586,1
41469,33255,0
28068,2768,0
27582,53725,0
31313,23406,0
15194,47178,1
28462,42238,1
12818,51981,1
46112,46288,0
21691,816,0
29637,26821,0
44940,50415,1
45204,30,1
22703,22472,1
39202,656,1
12244,52069,0
34646,43219,0
11869,1778,0
57153,32826,0
57035,28290,0
26999,12760,1
48281,18498,0
33894,39900,0
13625,12117,0
45326,50201,0
50063,17926,1
30524,35592,1
35744,32620,1
50591,23836,0
29742,30525,0
55829,4626,0
41952,16024,0
24429,40255,0
31822,51704,0
25120,51656,0
50435,12764,0
13843,9352,0
4281,50470,0
3032,6658,0
23540,11923,0
33496,59895,1
10408,20700,1
19373,23357,1
23534,38124,1
33717,46591,1
15249,34494,1
28569,33097,1
18798,50032,0
36918,59706,1
18155,49013,1
19403,26347,0
12640,29993,0
43983,11405,1
46583,40535,1
33207,15841,0
35503,24878,1
46412,1593,0
38523,16351,0
18820,9387,0
39631,8694,0
54831,31271,1
50721,2180,0
16612,29313,1
36385,22181,0
4085,58178,0
41466,11746,0
45369,40550,0
7153,14849,0
57356,38213,0
57331,2523,0
58202,55020,1
29685,43407,0
10648,38052,1
13582,33471,0
15074,29517,1
39651,1665,0
2006,25693,0
7900,48972,0
31110,39345,0
56080,10476,1
36918,14495,0
17642,49754,0
15466,53146,0
38891,24700,0
58155,54665,0
11500,41554,1
11552,642,1
13533,13484,0
13619,21465,1
34090,23277,0
25766,11293,1
7143,17755,1
32052,51352,0
20765,54398,1
43773,26195,0
34804,21128,1
28261,30237,0
25215,18673,0
42677,9387,0
34495,39859,0
5192,23836,1
54713,5561,1
10982,14376,0
55186,27355,0
45061,3621,1
17047,18338,0
46486,57246,1
20055,44255,1
40560,56530,0
21776,53758,0
48655,58732,1
33785,45655,0
48970,55455,0
38508,27085,0
37444,8669,0
54709,32936,0
52603,42718,0
5079,8244,0
401,25003,1
17055,13546,0
35355,31261,0
56047,53766,0
38364,3480,1
51991,36209,0
2002,29513,0
12801,53617,0
35911,30535,1
34740,44938,0
19620,26138,1
29223,20513,1
47855,50817,1
748,9740,1
13146,57613,1
12642,27412,1
17966,29122,0
36978,31013,0
30339,12092,0
55201,55090,0
27820,63,0
462,54987,0
54858,14215,0
46979,37181,0
38390,15843,1
8455,28695,0
7903,59116,1
15954,59438,1
29409,9791,1
21493,11346,0
20466,41796,0
32561,539,0
26030,57321,1
58123,38720,1
2734,2511,0
9483,58919,0
21081,44512,1
15163,2137,0
27681,29946,1
5687,11964,0
41984,41558,0
2935,29595,0
17197,5865,0
10989,20362,1
49769,56682,0
5805,17507,1
32511,4560,0
30842,10315,0
8465,14400,1
24666,24128,0
19997,51558,1
29509,27093,0
19472,30816,1
44601,49843,0
15413,52021,0
9002,50506,0
17621,11537,0
44626,8995,0
39035,10384,1
36346,36182,1
50515,44756,0
52981,8246,0
8736,5326,0
8781,31460,0
43074,42753,1
34577,32296,1
41226,34103,0
33902,20909,0
39768,28372,1
43160,17667,0
24718,9347,0
3295,20812,0
33987,16160,0
39947,47782,0
51803,55201,1
7382,58434,1
38155,2481,0
12544,43238,1
37054,13158,0
34433,58038,1
57470,559,1
59190,38403,0
9094,4022,0
55647,10594,0
13080,865,0
44573,9901,0
10676,54652,1
29654,9876,0
37424,29825,1
73,20691,0
34553,30768,1
46404,26168,0
45579,55169,0
5511,1688,0
50160,39036,1
18146,27539,1
56981,45917,0
7209,23068,1
33335,3600,1
29725,47680,0
24032,37274,0
53898,37028,1
8016,5184,0
44037,16984,1
14983,11194,0
33299,43311,0
18661,45092,1
11032,25181,1
28347,36853,1
41484,40513,1
39366,50140,1
5384,46319,0
51275,28936,1
10145,17678,0
10271,46103,1
11158,4157,0
12930,20147,1
52789,9670,1
7828,15125,0
17686,13567,0
42800,47296,0
1477,18401,1
33826,43835,1
37147,57647,0
46872,23291,0
56173,51961,0
33314,32501,0
56915,59732,1
43198,8977,0
31004,30691,1
50272,52042,1
15784,28826,0
53742,55475,0
6343,4859,0
42001,32326,0
30502,22043,1
26016,8621,1
15153,10727,1
41973,7053,0
38856,21762,0
43822,1198,0
212,20685,0
11530,55538,0
58196,5264,0
39862,16368,0
630,25967,0
7213,54569,0
54631,58716,0
19446,20037,0
36627,34665,0
12320,479,1
48804,28351,1
40639,30015,1
25026,56503,0
11767,12483,0
9567,5820,0
51794,57791,0
32517,54387,0
55608,16925,1
58471,53597,1
58748,53214,1
54863,8795,0
22018,52100,0
16480,43186,0
54129,55877,1
59467,25990,0
47006,9290,1
15016,40003,1
50152,14390,1
51454,55099,0
30786,16388,1
18708,33499,0
27257,784,1
57912,35654,0
42797,43506,1
53344,1812,0
647,15419,0
30091,34338,1
35773,45406,1
54757,25915,0
47354,41181,0
52809,35720,0
306,27184,0
51115,25249,0
43285,33762,0
50269,53812,1
8003,34712,0
27569,136,0
32802,43455,0
27942,33666,0
28693,9461,0
53933,56614,0
39613,37159,1
40989,43189,1
16315,14994,1
12718,46388,0
27595,43250,1
23504,16515,0
8196,34679,0
48972,4328,0
12910,20140,0
23420,54029,0
3985,28677,1
22060,59287,0
9151,15131,0
46427,2678,0
45990,15428,1
20070,59675,0
34488,9289,1
56712,5278,1
40956,26634,0
4975,24973,0
42320,5649,1
52638,28329,1
22228,54292,0
55531,11134,1
36252,35708,0
30500,41392,1
39740,51670,1
6308,28504,0
27971,35622,0
44795,28420,1
2833,14906,0
34025,49353,0
17481,59421,1
52401,37399,0
16166,29392,1
46149,46859,1
36326,37683,0
44474,32885,1
39583,16807,0
7232,6596,0
3706,25391,0
55497,56820,0
28311,19328,0
16041,21201,1
1023,15441,0
28167,25139,0
37101,32784,1
16459,54907,1
13278,3470,0
13116,44506,0
29417,9434,0
52657,37596,1
21912,6345,0
18698,41473,1
24281,49968,0
9688,13865,0
58209,28144,1
59072,14468,0
52407,46779,0
4125,49154,0
5078,56126,1
4893,16890,1
1282,45839,0
56683,28436,0
52102,41506,1
24711,52662,0
16001,34875,1
21227,1614,0
36148,50375,0
49835,31180,1
54196,3814,0
29277,16639,0
3452,17739,0
30298,43482,1
7174,41709,1
31174,31670,1
23340,57393,1
38808,17096,0
586,6415,0
24337,7554,0
46281,5799,0
27093,41307,1
6137,16542,0
47755,53514,1
1864,41270,1
52604,27001,1
48636,53824,0
2781,36711,1
38580,17688,1
47744,38089,0
47166,13202,1
20119,26429,0
30345,1996,0
33688,58808,0
58111,4369,0
36270,31483,1
18120,24580,0
12289,55148,1
15321,40599,1
53687,20556,1
29117,34587,0
48357,47124,0
5368,53912,0
25930,4199,1
9553,17845,0
56224,4061,0
46352,19811,1
31638,10106,0
24603,7421,1
56108,50756,0
43881,15511,0
43747,22892,0
12984,38523,0
18549,57208,0
3231,43688,0
26842,38223,0
33339,46913,0
13958,15436,0
50628,47607,1
53256,21531,1
38841,20366,1
41062,51507,1
19876,25688,0
5226,28581,1
29733,53932,0
26396,15199,1
10852,53319,0
43004,38149,0
55208,42412,1
37566,14553,1
50725,21530,0
2184,42468,0
8934,33821,0
15324,43610,1
5591,57918,1
32349,32439,0
38045,2285,0
10952,4561,0
1429,58139,0
13463,8100,0
50253,2220,0
15233,32761,1
21952,57851,1
49038,54317,1
30122,32288,1
30296,38309,0
50794,14692,0
45437,15546,0
51242,8475,1
32524,27363,0
47665,50757,0
53700,8135,0
9608,17206,1
28685,45761,0
1215,2289,1
57680,25277,0
59058,22339,1
38944,50634,1
20823,8858,1
19106,3576,1
45464,47296,0
33985,39853,1
38358,36913,0
23310,26833,1
43111,48355,1
35293,38637,1
49653,59586,0
21991,9151,0
55150,3705,0
57872,42946,0
114,24040,0
2435,53046,1
38727,57317,0
13386,3644,1
57507,9724,0
46366,12370,0
7950,57533,1
4961,17181,1
52467,39828,0
28106,3600,0
38414,44626,1
41624,2381,0
45227,12037,0
7870,22471,0
9732,57835,1
17185,18421,1
38665,33542,0
53496,40455,0
3,54041,0
30595,58844,0
33436,43596,0
44019,32963,1
22366,44818,0
1767,43082,0
9508,36691,1
14492,23906,0
7586,58132,1
311,50945,0
39121,44361,1
46972,13339,0
42910,1167,0
58635,44289,0
2702,24261,0
53603,17044,1
17678,4226,1
18390,37769,1
11936,55373,0
42461,17249,0
56477,36835,0
468,44703,0
35285,32723,0
59433,2702,1
21269,47985,0
4664,7859,0
58802,43135,0
56198,13731,0
7152,1780,0
25874,54670,1
47346,40892,0
20726,51925,0
24228,56339,1
53465,6176,0
30912,905,1
21452,7308,0
29681,47572,1
54796,51720,0
23950,48075,1
24042,38634,0
56452,4966,0
59065,5887,1
52484,50154,0
25047,10321,0
34577,41294,0
47514,6266,1
21110,655,0
20172,16659,0
36742,24271,0
11750,17453,0
30385,5587,0
38304,22701,0
9353,55539,0
9290,27248,0
45616,19975,0
27954,8372,0
11715,31103,1
20997,23838,1
23638,33980,0
30913,6939,0
33174,22582,1
28073,26381,0
58053,35389,0
34454,44946,1
57857,33541,1
13628,51058,0
27215,10707,1
27734,38324,1
42239,54046,0
50660,54113,0
18575,46531,0
40847,15110,0
31905,55869,0
37032,33488,0
24781,37508,1
808,31558,0
51552,35732,0
4965,45528,0
21926,42400,1
15398,30903,1
51624,12970,0
8195,58657,1
46626,36092,1
20088,35601,0
24396,47022,1
20325,14822,0
21508,2569,0
9872,44643,1
44299,58061,1
19953,22655,0
11481,26236,0
27247,28266,0
42897,41075,1
43501,52996,1
1550,40563,0
56051,8167,1
45608,55377,1
52939,45851,0
11962,2229,0
30413,10528,0
8272,57412,0
18202,12210,0
616,55666,0
23181,30716,1
11258,58635,1
28804,4904,0
52591,16872,0
22032,26902,1
8534,53849,0
59188,4853,0
58740,51621,0
17730,53097,0
37614,58411,0
19771,6088,0
49300,7807,0
46071,56536,0
11981,50603,0
57470,7142,0
56147,47751,1
24072,59808,0
21475,47397,1
20689,41290,0
10355,7783,0
47427,8533,0
53922,32560,1
40947,4302,1
221,40245,0
31614,20384,0
37967,38572,1
13803,23974,1
28626,17286,0
32917,12121,1
48202,37751,1
26396,31820,1
4491,48751,0
587,31279,0
25644,21485,0
13343,49324,0
29037,24459,0
56490,11323,0
53437,10640,0
29521,51626,1
36287,55933,0
28538,40236,1
35762,41493,1
18330,39731,0
39001,31666,1
50332,47746,1
52828,8932,1
39163,35780,1
34281,45006,1
35059,36971,1
8488,139,0
38307,15522,0
37209,57967,0
19041,10257,1
58059,17573,0
14682,19541,0
38454,5277,1
13124,29961,0
37861,20478,0
16001,41935,1
39667,4287,0
19078,25891,0
17851,17021,0
4043,38370,0
26451,56581,0
33795,12723,0
19092,15897,0
10710,36956,0
55754,16833,0
29798,11441,0
49959,27719,1
27205,2747,0
47843,11435,1
14423,24006,0
6302,30675,0
26608,47789,1
42574,55620,1
52944,20425,0
43662,51137,0
54510,45780,0
3421,59289,0
52978,44362,0
46122,53325,1
38072,12528,0
31969,44867,1
7920,50752,0
31365,47617,0
52448,4866,0
15969,23161,0
22269,44703,0
52824,25546,0
52174,827,0
23533,27406,0
41642,34729,0
39575,47574,1
53117,4490,0
21333,47313,1
39619,48827,1
53315,13400,0
46073,30280,1
51438,28877,0
56799,21670,0
57229,9688,1
44553,19501,0
31871,51936,1
9664,16973,0
20283,5541,0
40010,33401,1
53867,21532,1
55901,1686,1
53336,373,1
15428,8264,0
20961,50766,0
29930,28995,0
36019,25151,0
14630,47217,1
37082,32653,0
5672,34641,1
51473,53201,1
26115,11509,0
4624,29596,0
57991,54371,1
4835,13358,1
54708,26114,0
52795,46951,0
35792,32068,0
26748,30153,0
59113,47542,0
21457,21067,0
30983,53895,0
9318,42337,1
11829,1783,0
43684,11534,1
18257,2542,0
35616,20249,1
6909,27858,1
13636,9775,0
27546,54906,1
30682,52436,0
47531,8231,1
203,6889,1
5074,593,1
32038,55085,0
47887,24069,0
6378,42537,0
29583,36895,1
54834,23739,0
23623,50308,0
13470,43155,1
6738,40233,1
42535,22429,1
47151,19929,0
39011,51583,1
29086,25568,0
34045,9658,0
25076,24186,1
18267,58774,1
14843,47226,1
29465,14393,0
48422,53749,1
42150,57739,0
17891,28495,1
22163,57910,0
48081,39487,0
21991,52020,1
41134,15988,0
48724,38260,1
43329,45368,1
4670,44826,1
5111,21416,0
23114,57234,1
5766,17012,0
51501,15593,0
28842,12713,0
36157,21841,1
6559,42960,0
58256,33383,1
28087,48495,0
43627,37653,0
11665,46550,0
35882,30764,1
11034,31965,1
50524,51957,1
2980,29797,1
18050,18386,0
38511,38077,0
40210,51829,1
20808,219,1
33205,29993,0
12495,21025,0
24479,46926,0
22752,37121,0
15984,17471,0
6267,10945,0
32029,31204,0
17363,54751,1
33668,7516,1
33467,25397,0
15575,41335,1
1075,5661,0
33278,18921,0
27323,23158,1
17326,7106,0
26347,59088,0
12,47181,1
57093,43305,1
138,43723,1
13553,32221,0
36370,41831,0
59059,49111,1
34587,45697,0
5801,18050,1
32512,9524,1
56097,27958,0
43772,32625,1
51926,25676,1
29174,26357,0
28669,21438,1
29057,28534,0
22978,11315,1
47534,43218,1
42523,49752,0
20646,12731,0
54856,4335,0
26911,7911,0
43747,9481,0
41516,43533,0
20537,43908,0
49212,51075,0
42750,9650,0
40032,55321,1
43762,26171,0
44911,49368,0
45782,38465,1
33737,32607,0
9788,44693,1
34993,42582,1
53895,36353,1
12832,50064,0
52779,11861,0
38761,32389,1
38734,57031,1
28337,45324,0
37757,24818,0
36231,1753,0
7393,47994,0
48932,57629,1
56822,21001,0
408,49877,0
4753,43227,1
57866,7365,0
25257,44611,0
7715,16719,0
56691,54727,0
50007,55050,1
44553,27855,1
25986,48174,0
17481,1379,0
35094,36433,1
55807,27117,0
15194,12153,1
35038,17414,1
32181,15630,1
19677,17392,0
3305,32192,1
32175,51528,1
57750,6373,0
48032,13579,1
16614,31124,0
48505,4232,1
56438,23968,0
1557,59794,0
40988,51038,1
38085,48697,1
46969,3382,0
35082,27375,0
1068,13953,0
9488,53231,0
54045,36257,0
10114,41845,1
28317,31801,1
9906,39038,1
5771,223,1
11369,33630,0
41602,4013,0
19788,53101,1
40783,49928,1
23889,5555,0
31240,26844,0
22253,6494,0
10326,17699,0
873,38446,0
36499,4003,0
55344,8512,1
19134,13332,0
17887,9788,1
3118,3862,0
42181,48736,0
24107,16856,0
30767,55452,0
4320,16278,1
31254,40598,1
24723,14872,0
5467,40407,1
21719,41378,1
36655,21845,0
6438,43825,0
36501,38150,0
48196,30317,0
36910,3195,1
34130,46014,1
51356,42350,0
7978,47174,0
7955,50157,0
11269,22984,1
52097,6388,0
56864,34678,1
54470,21914,0
5781,46742,0
40916,37103,1
47032,4747,0
43353,1332,0
